Consumption (kWh), Start, End
0.064000, 2025-01-25T01:00:00+00:00, 2025-01-25T01:30:00+00:00
0.179000, 2025-01-25T01:30:00+00:00, 2025-01-25T02:00:00+00:00
0.053000, 2025-01-25T02:00:00+00:00, 2025-01-25T02:30:00+00:00
0.069000, 2025-01-25T02:30:00+00:00, 2025-01-25T03:00:00+00:00
0.060000, 2025-01-25T03:00:00+00:00, 2025-01-25T03:30:00+00:00
0.059000, 2025-01-25T03:30:00+00:00, 2025-01-25T04:00:00+00:00
0.180000, 2025-01-25T04:00:00+00:00, 2025-01-25T04:30:00+00:00
0.051000, 2025-01-25T04:30:00+00:00, 2025-01-25T05:00:00+00:00
0.069000, 2025-01-25T05:00:00+00:00, 2025-01-25T05:30:00+00:00
0.063000, 2025-01-25T05:30:00+00:00, 2025-01-25T06:00:00+00:00
0.170000, 2025-01-25T06:00:00+00:00, 2025-01-25T06:30:00+00:00
0.111000, 2025-01-25T06:30:00+00:00, 2025-01-25T07:00:00+00:00
0.600000, 2025-01-25T07:00:00+00:00, 2025-01-25T07:30:00+00:00
0.209000, 2025-01-25T07:30:00+00:00, 2025-01-25T08:00:00+00:00
0.333000, 2025-01-25T08:00:00+00:00, 2025-01-25T08:30:00+00:00
0.176000, 2025-01-25T08:30:00+00:00, 2025-01-25T09:00:00+00:00
0.347000, 2025-01-25T09:00:00+00:00, 2025-01-25T09:30:00+00:00
0.174000, 2025-01-25T09:30:00+00:00, 2025-01-25T10:00:00+00:00
0.474000, 2025-01-25T10:00:00+00:00, 2025-01-25T10:30:00+00:00
1.017000, 2025-01-25T10:30:00+00:00, 2025-01-25T11:00:00+00:00
0.808000, 2025-01-25T11:00:00+00:00, 2025-01-25T11:30:00+00:00
0.785000, 2025-01-25T11:30:00+00:00, 2025-01-25T12:00:00+00:00
0.826000, 2025-01-25T12:00:00+00:00, 2025-01-25T12:30:00+00:00
0.328000, 2025-01-25T12:30:00+00:00, 2025-01-25T13:00:00+00:00
0.114000, 2025-01-25T13:00:00+00:00, 2025-01-25T13:30:00+00:00
0.117000, 2025-01-25T13:30:00+00:00, 2025-01-25T14:00:00+00:00
0.113000, 2025-01-25T14:00:00+00:00, 2025-01-25T14:30:00+00:00
0.109000, 2025-01-25T14:30:00+00:00, 2025-01-25T15:00:00+00:00
0.139000, 2025-01-25T15:00:00+00:00, 2025-01-25T15:30:00+00:00
0.119000, 2025-01-25T15:30:00+00:00, 2025-01-25T16:00:00+00:00
0.189000, 2025-01-25T16:00:00+00:00, 2025-01-25T16:30:00+00:00
0.160000, 2025-01-25T16:30:00+00:00, 2025-01-25T17:00:00+00:00
0.199000, 2025-01-25T17:00:00+00:00, 2025-01-25T17:30:00+00:00
0.197000, 2025-01-25T17:30:00+00:00, 2025-01-25T18:00:00+00:00
0.342000, 2025-01-25T18:00:00+00:00, 2025-01-25T18:30:00+00:00
0.581000, 2025-01-25T18:30:00+00:00, 2025-01-25T19:00:00+00:00
0.362000, 2025-01-25T19:00:00+00:00, 2025-01-25T19:30:00+00:00
0.604000, 2025-01-25T19:30:00+00:00, 2025-01-25T20:00:00+00:00
0.178000, 2025-01-25T20:00:00+00:00, 2025-01-25T20:30:00+00:00
0.197000, 2025-01-25T20:30:00+00:00, 2025-01-25T21:00:00+00:00
0.299000, 2025-01-25T21:00:00+00:00, 2025-01-25T21:30:00+00:00
0.150000, 2025-01-25T21:30:00+00:00, 2025-01-25T22:00:00+00:00
0.181000, 2025-01-25T22:00:00+00:00, 2025-01-25T22:30:00+00:00
0.146000, 2025-01-25T22:30:00+00:00, 2025-01-25T23:00:00+00:00
0.321000, 2025-01-25T23:00:00+00:00, 2025-01-25T23:30:00+00:00
0.072000, 2025-01-25T23:30:00+00:00, 2025-01-26T00:00:00+00:00
0.057000, 2025-01-26T00:00:00+00:00, 2025-01-26T00:30:00+00:00
0.096000, 2025-01-26T00:30:00+00:00, 2025-01-26T01:00:00+00:00
0.193000, 2025-01-26T01:00:00+00:00, 2025-01-26T01:30:00+00:00
0.068000, 2025-01-26T01:30:00+00:00, 2025-01-26T02:00:00+00:00
0.062000, 2025-01-26T02:00:00+00:00, 2025-01-26T02:30:00+00:00
0.158000, 2025-01-26T02:30:00+00:00, 2025-01-26T03:00:00+00:00
0.075000, 2025-01-26T03:00:00+00:00, 2025-01-26T03:30:00+00:00
0.118000, 2025-01-26T03:30:00+00:00, 2025-01-26T04:00:00+00:00
0.153000, 2025-01-26T04:00:00+00:00, 2025-01-26T04:30:00+00:00
0.288000, 2025-01-26T04:30:00+00:00, 2025-01-26T05:00:00+00:00
0.138000, 2025-01-26T05:00:00+00:00, 2025-01-26T05:30:00+00:00
0.086000, 2025-01-26T05:30:00+00:00, 2025-01-26T06:00:00+00:00
0.064000, 2025-01-26T06:00:00+00:00, 2025-01-26T06:30:00+00:00
0.205000, 2025-01-26T06:30:00+00:00, 2025-01-26T07:00:00+00:00
0.093000, 2025-01-26T07:00:00+00:00, 2025-01-26T07:30:00+00:00
0.086000, 2025-01-26T07:30:00+00:00, 2025-01-26T08:00:00+00:00
0.085000, 2025-01-26T08:00:00+00:00, 2025-01-26T08:30:00+00:00
0.184000, 2025-01-26T08:30:00+00:00, 2025-01-26T09:00:00+00:00
0.401000, 2025-01-26T09:00:00+00:00, 2025-01-26T09:30:00+00:00
0.142000, 2025-01-26T09:30:00+00:00, 2025-01-26T10:00:00+00:00
0.245000, 2025-01-26T10:00:00+00:00, 2025-01-26T10:30:00+00:00
0.203000, 2025-01-26T10:30:00+00:00, 2025-01-26T11:00:00+00:00
0.102000, 2025-01-26T11:00:00+00:00, 2025-01-26T11:30:00+00:00
0.811000, 2025-01-26T11:30:00+00:00, 2025-01-26T12:00:00+00:00
0.400000, 2025-01-26T12:00:00+00:00, 2025-01-26T12:30:00+00:00
0.237000, 2025-01-26T12:30:00+00:00, 2025-01-26T13:00:00+00:00
0.112000, 2025-01-26T13:00:00+00:00, 2025-01-26T13:30:00+00:00
0.120000, 2025-01-26T13:30:00+00:00, 2025-01-26T14:00:00+00:00
0.082000, 2025-01-26T14:00:00+00:00, 2025-01-26T14:30:00+00:00
0.290000, 2025-01-26T14:30:00+00:00, 2025-01-26T15:00:00+00:00
0.535000, 2025-01-26T15:00:00+00:00, 2025-01-26T15:30:00+00:00
0.309000, 2025-01-26T15:30:00+00:00, 2025-01-26T16:00:00+00:00
0.372000, 2025-01-26T16:00:00+00:00, 2025-01-26T16:30:00+00:00
0.948000, 2025-01-26T16:30:00+00:00, 2025-01-26T17:00:00+00:00
0.381000, 2025-01-26T17:00:00+00:00, 2025-01-26T17:30:00+00:00
0.358000, 2025-01-26T17:30:00+00:00, 2025-01-26T18:00:00+00:00
0.916000, 2025-01-26T18:00:00+00:00, 2025-01-26T18:30:00+00:00
0.456000, 2025-01-26T18:30:00+00:00, 2025-01-26T19:00:00+00:00
0.445000, 2025-01-26T19:00:00+00:00, 2025-01-26T19:30:00+00:00
0.426000, 2025-01-26T19:30:00+00:00, 2025-01-26T20:00:00+00:00
0.460000, 2025-01-26T20:00:00+00:00, 2025-01-26T20:30:00+00:00
0.872000, 2025-01-26T20:30:00+00:00, 2025-01-26T21:00:00+00:00
0.249000, 2025-01-26T21:00:00+00:00, 2025-01-26T21:30:00+00:00
0.238000, 2025-01-26T21:30:00+00:00, 2025-01-26T22:00:00+00:00
0.142000, 2025-01-26T22:00:00+00:00, 2025-01-26T22:30:00+00:00
0.208000, 2025-01-26T22:30:00+00:00, 2025-01-26T23:00:00+00:00
0.068000, 2025-01-26T23:00:00+00:00, 2025-01-26T23:30:00+00:00
0.187000, 2025-01-26T23:30:00+00:00, 2025-01-27T00:00:00+00:00
0.052000, 2025-01-27T00:00:00+00:00, 2025-01-27T00:30:00+00:00
0.070000, 2025-01-27T00:30:00+00:00, 2025-01-27T01:00:00+00:00
0.058000, 2025-01-27T01:00:00+00:00, 2025-01-27T01:30:00+00:00
0.058000, 2025-01-27T01:30:00+00:00, 2025-01-27T02:00:00+00:00
0.068000, 2025-01-27T02:00:00+00:00, 2025-01-27T02:30:00+00:00
0.085000, 2025-01-27T02:30:00+00:00, 2025-01-27T03:00:00+00:00
0.147000, 2025-01-27T03:00:00+00:00, 2025-01-27T03:30:00+00:00
0.058000, 2025-01-27T03:30:00+00:00, 2025-01-27T04:00:00+00:00
0.062000, 2025-01-27T04:00:00+00:00, 2025-01-27T04:30:00+00:00
0.068000, 2025-01-27T04:30:00+00:00, 2025-01-27T05:00:00+00:00
0.120000, 2025-01-27T05:00:00+00:00, 2025-01-27T05:30:00+00:00
0.222000, 2025-01-27T05:30:00+00:00, 2025-01-27T06:00:00+00:00
0.117000, 2025-01-27T06:00:00+00:00, 2025-01-27T06:30:00+00:00
0.092000, 2025-01-27T06:30:00+00:00, 2025-01-27T07:00:00+00:00
0.371000, 2025-01-27T07:00:00+00:00, 2025-01-27T07:30:00+00:00
0.248000, 2025-01-27T07:30:00+00:00, 2025-01-27T08:00:00+00:00
0.138000, 2025-01-27T08:00:00+00:00, 2025-01-27T08:30:00+00:00
0.097000, 2025-01-27T08:30:00+00:00, 2025-01-27T09:00:00+00:00
0.134000, 2025-01-27T09:00:00+00:00, 2025-01-27T09:30:00+00:00
0.144000, 2025-01-27T09:30:00+00:00, 2025-01-27T10:00:00+00:00
0.271000, 2025-01-27T10:00:00+00:00, 2025-01-27T10:30:00+00:00
0.216000, 2025-01-27T10:30:00+00:00, 2025-01-27T11:00:00+00:00
0.592000, 2025-01-27T11:00:00+00:00, 2025-01-27T11:30:00+00:00
0.966000, 2025-01-27T11:30:00+00:00, 2025-01-27T12:00:00+00:00
1.003000, 2025-01-27T12:00:00+00:00, 2025-01-27T12:30:00+00:00
1.484000, 2025-01-27T12:30:00+00:00, 2025-01-27T13:00:00+00:00
1.467000, 2025-01-27T13:00:00+00:00, 2025-01-27T13:30:00+00:00
1.518000, 2025-01-27T13:30:00+00:00, 2025-01-27T14:00:00+00:00
0.816000, 2025-01-27T14:00:00+00:00, 2025-01-27T14:30:00+00:00
1.219000, 2025-01-27T14:30:00+00:00, 2025-01-27T15:00:00+00:00
0.530000, 2025-01-27T15:00:00+00:00, 2025-01-27T15:30:00+00:00
0.423000, 2025-01-27T15:30:00+00:00, 2025-01-27T16:00:00+00:00
0.342000, 2025-01-27T16:00:00+00:00, 2025-01-27T16:30:00+00:00
0.390000, 2025-01-27T16:30:00+00:00, 2025-01-27T17:00:00+00:00
0.569000, 2025-01-27T17:00:00+00:00, 2025-01-27T17:30:00+00:00
0.882000, 2025-01-27T17:30:00+00:00, 2025-01-27T18:00:00+00:00
0.927000, 2025-01-27T18:00:00+00:00, 2025-01-27T18:30:00+00:00
0.257000, 2025-01-27T18:30:00+00:00, 2025-01-27T19:00:00+00:00
0.251000, 2025-01-27T19:00:00+00:00, 2025-01-27T19:30:00+00:00
0.219000, 2025-01-27T19:30:00+00:00, 2025-01-27T20:00:00+00:00
0.242000, 2025-01-27T20:00:00+00:00, 2025-01-27T20:30:00+00:00
0.198000, 2025-01-27T20:30:00+00:00, 2025-01-27T21:00:00+00:00
0.188000, 2025-01-27T21:00:00+00:00, 2025-01-27T21:30:00+00:00
0.296000, 2025-01-27T21:30:00+00:00, 2025-01-27T22:00:00+00:00
0.173000, 2025-01-27T22:00:00+00:00, 2025-01-27T22:30:00+00:00
0.170000, 2025-01-27T22:30:00+00:00, 2025-01-27T23:00:00+00:00
0.168000, 2025-01-27T23:00:00+00:00, 2025-01-27T23:30:00+00:00
0.059000, 2025-01-27T23:30:00+00:00, 2025-01-28T00:00:00+00:00
0.076000, 2025-01-28T00:00:00+00:00, 2025-01-28T00:30:00+00:00
0.174000, 2025-01-28T00:30:00+00:00, 2025-01-28T01:00:00+00:00
0.063000, 2025-01-28T01:00:00+00:00, 2025-01-28T01:30:00+00:00
0.067000, 2025-01-28T01:30:00+00:00, 2025-01-28T02:00:00+00:00
0.046000, 2025-01-28T02:00:00+00:00, 2025-01-28T02:30:00+00:00
0.070000, 2025-01-28T02:30:00+00:00, 2025-01-28T03:00:00+00:00
0.059000, 2025-01-28T03:00:00+00:00, 2025-01-28T03:30:00+00:00
0.055000, 2025-01-28T03:30:00+00:00, 2025-01-28T04:00:00+00:00
0.189000, 2025-01-28T04:00:00+00:00, 2025-01-28T04:30:00+00:00
0.079000, 2025-01-28T04:30:00+00:00, 2025-01-28T05:00:00+00:00
0.145000, 2025-01-28T05:00:00+00:00, 2025-01-28T05:30:00+00:00
0.171000, 2025-01-28T05:30:00+00:00, 2025-01-28T06:00:00+00:00
0.073000, 2025-01-28T06:00:00+00:00, 2025-01-28T06:30:00+00:00
0.069000, 2025-01-28T06:30:00+00:00, 2025-01-28T07:00:00+00:00
0.261000, 2025-01-28T07:00:00+00:00, 2025-01-28T07:30:00+00:00
0.146000, 2025-01-28T07:30:00+00:00, 2025-01-28T08:00:00+00:00
0.117000, 2025-01-28T08:00:00+00:00, 2025-01-28T08:30:00+00:00
0.114000, 2025-01-28T08:30:00+00:00, 2025-01-28T09:00:00+00:00
0.228000, 2025-01-28T09:00:00+00:00, 2025-01-28T09:30:00+00:00
0.251000, 2025-01-28T09:30:00+00:00, 2025-01-28T10:00:00+00:00
0.163000, 2025-01-28T10:00:00+00:00, 2025-01-28T10:30:00+00:00
0.096000, 2025-01-28T10:30:00+00:00, 2025-01-28T11:00:00+00:00
0.066000, 2025-01-28T11:00:00+00:00, 2025-01-28T11:30:00+00:00
0.209000, 2025-01-28T11:30:00+00:00, 2025-01-28T12:00:00+00:00
0.061000, 2025-01-28T12:00:00+00:00, 2025-01-28T12:30:00+00:00
0.127000, 2025-01-28T12:30:00+00:00, 2025-01-28T13:00:00+00:00
0.068000, 2025-01-28T13:00:00+00:00, 2025-01-28T13:30:00+00:00
0.047000, 2025-01-28T13:30:00+00:00, 2025-01-28T14:00:00+00:00
0.017000, 2025-01-28T14:00:00+00:00, 2025-01-28T14:30:00+00:00
0.009000, 2025-01-28T14:30:00+00:00, 2025-01-28T15:00:00+00:00
0.046000, 2025-01-28T15:00:00+00:00, 2025-01-28T15:30:00+00:00
0.047000, 2025-01-28T15:30:00+00:00, 2025-01-28T16:00:00+00:00
0.091000, 2025-01-28T16:00:00+00:00, 2025-01-28T16:30:00+00:00
0.459000, 2025-01-28T16:30:00+00:00, 2025-01-28T17:00:00+00:00
1.270000, 2025-01-28T17:00:00+00:00, 2025-01-28T17:30:00+00:00
1.509000, 2025-01-28T17:30:00+00:00, 2025-01-28T18:00:00+00:00
1.023000, 2025-01-28T18:00:00+00:00, 2025-01-28T18:30:00+00:00
0.650000, 2025-01-28T18:30:00+00:00, 2025-01-28T19:00:00+00:00
0.694000, 2025-01-28T19:00:00+00:00, 2025-01-28T19:30:00+00:00
1.066000, 2025-01-28T19:30:00+00:00, 2025-01-28T20:00:00+00:00
0.934000, 2025-01-28T20:00:00+00:00, 2025-01-28T20:30:00+00:00
0.342000, 2025-01-28T20:30:00+00:00, 2025-01-28T21:00:00+00:00
0.223000, 2025-01-28T21:00:00+00:00, 2025-01-28T21:30:00+00:00
0.312000, 2025-01-28T21:30:00+00:00, 2025-01-28T22:00:00+00:00
0.154000, 2025-01-28T22:00:00+00:00, 2025-01-28T22:30:00+00:00
0.160000, 2025-01-28T22:30:00+00:00, 2025-01-28T23:00:00+00:00
0.064000, 2025-01-28T23:00:00+00:00, 2025-01-28T23:30:00+00:00
0.070000, 2025-01-28T23:30:00+00:00, 2025-01-29T00:00:00+00:00
0.118000, 2025-01-29T00:00:00+00:00, 2025-01-29T00:30:00+00:00
0.064000, 2025-01-29T00:30:00+00:00, 2025-01-29T01:00:00+00:00
0.179000, 2025-01-29T01:00:00+00:00, 2025-01-29T01:30:00+00:00
0.058000, 2025-01-29T01:30:00+00:00, 2025-01-29T02:00:00+00:00
0.059000, 2025-01-29T02:00:00+00:00, 2025-01-29T02:30:00+00:00
0.070000, 2025-01-29T02:30:00+00:00, 2025-01-29T03:00:00+00:00
0.049000, 2025-01-29T03:00:00+00:00, 2025-01-29T03:30:00+00:00
0.067000, 2025-01-29T03:30:00+00:00, 2025-01-29T04:00:00+00:00
0.057000, 2025-01-29T04:00:00+00:00, 2025-01-29T04:30:00+00:00
0.171000, 2025-01-29T04:30:00+00:00, 2025-01-29T05:00:00+00:00
0.108000, 2025-01-29T05:00:00+00:00, 2025-01-29T05:30:00+00:00
0.085000, 2025-01-29T05:30:00+00:00, 2025-01-29T06:00:00+00:00
0.094000, 2025-01-29T06:00:00+00:00, 2025-01-29T06:30:00+00:00
0.071000, 2025-01-29T06:30:00+00:00, 2025-01-29T07:00:00+00:00
0.479000, 2025-01-29T07:00:00+00:00, 2025-01-29T07:30:00+00:00
0.280000, 2025-01-29T07:30:00+00:00, 2025-01-29T08:00:00+00:00
0.155000, 2025-01-29T08:00:00+00:00, 2025-01-29T08:30:00+00:00
0.111000, 2025-01-29T08:30:00+00:00, 2025-01-29T09:00:00+00:00
1.043000, 2025-01-29T09:00:00+00:00, 2025-01-29T09:30:00+00:00
1.014000, 2025-01-29T09:30:00+00:00, 2025-01-29T10:00:00+00:00
1.081000, 2025-01-29T10:00:00+00:00, 2025-01-29T10:30:00+00:00
1.043000, 2025-01-29T10:30:00+00:00, 2025-01-29T11:00:00+00:00
0.884000, 2025-01-29T11:00:00+00:00, 2025-01-29T11:30:00+00:00
0.646000, 2025-01-29T11:30:00+00:00, 2025-01-29T12:00:00+00:00
0.449000, 2025-01-29T12:00:00+00:00, 2025-01-29T12:30:00+00:00
0.532000, 2025-01-29T12:30:00+00:00, 2025-01-29T13:00:00+00:00
1.797000, 2025-01-29T13:00:00+00:00, 2025-01-29T13:30:00+00:00
1.471000, 2025-01-29T13:30:00+00:00, 2025-01-29T14:00:00+00:00
0.606000, 2025-01-29T14:00:00+00:00, 2025-01-29T14:30:00+00:00
0.459000, 2025-01-29T14:30:00+00:00, 2025-01-29T15:00:00+00:00
0.280000, 2025-01-29T15:00:00+00:00, 2025-01-29T15:30:00+00:00
0.286000, 2025-01-29T15:30:00+00:00, 2025-01-29T16:00:00+00:00
0.298000, 2025-01-29T16:00:00+00:00, 2025-01-29T16:30:00+00:00
0.282000, 2025-01-29T16:30:00+00:00, 2025-01-29T17:00:00+00:00
0.369000, 2025-01-29T17:00:00+00:00, 2025-01-29T17:30:00+00:00
0.953000, 2025-01-29T17:30:00+00:00, 2025-01-29T18:00:00+00:00
0.561000, 2025-01-29T18:00:00+00:00, 2025-01-29T18:30:00+00:00
0.412000, 2025-01-29T18:30:00+00:00, 2025-01-29T19:00:00+00:00
0.817000, 2025-01-29T19:00:00+00:00, 2025-01-29T19:30:00+00:00
0.854000, 2025-01-29T19:30:00+00:00, 2025-01-29T20:00:00+00:00
0.723000, 2025-01-29T20:00:00+00:00, 2025-01-29T20:30:00+00:00
0.305000, 2025-01-29T20:30:00+00:00, 2025-01-29T21:00:00+00:00
0.242000, 2025-01-29T21:00:00+00:00, 2025-01-29T21:30:00+00:00
0.148000, 2025-01-29T21:30:00+00:00, 2025-01-29T22:00:00+00:00
0.198000, 2025-01-29T22:00:00+00:00, 2025-01-29T22:30:00+00:00
0.178000, 2025-01-29T22:30:00+00:00, 2025-01-29T23:00:00+00:00
0.057000, 2025-01-29T23:00:00+00:00, 2025-01-29T23:30:00+00:00
0.179000, 2025-01-29T23:30:00+00:00, 2025-01-30T00:00:00+00:00
0.049000, 2025-01-30T00:00:00+00:00, 2025-01-30T00:30:00+00:00
0.064000, 2025-01-30T00:30:00+00:00, 2025-01-30T01:00:00+00:00
0.056000, 2025-01-30T01:00:00+00:00, 2025-01-30T01:30:00+00:00
0.048000, 2025-01-30T01:30:00+00:00, 2025-01-30T02:00:00+00:00
0.167000, 2025-01-30T02:00:00+00:00, 2025-01-30T02:30:00+00:00
0.058000, 2025-01-30T02:30:00+00:00, 2025-01-30T03:00:00+00:00
0.109000, 2025-01-30T03:00:00+00:00, 2025-01-30T03:30:00+00:00
0.067000, 2025-01-30T03:30:00+00:00, 2025-01-30T04:00:00+00:00
0.052000, 2025-01-30T04:00:00+00:00, 2025-01-30T04:30:00+00:00
0.177000, 2025-01-30T04:30:00+00:00, 2025-01-30T05:00:00+00:00
0.047000, 2025-01-30T05:00:00+00:00, 2025-01-30T05:30:00+00:00
0.102000, 2025-01-30T05:30:00+00:00, 2025-01-30T06:00:00+00:00
0.084000, 2025-01-30T06:00:00+00:00, 2025-01-30T06:30:00+00:00
0.190000, 2025-01-30T06:30:00+00:00, 2025-01-30T07:00:00+00:00
0.425000, 2025-01-30T07:00:00+00:00, 2025-01-30T07:30:00+00:00
0.192000, 2025-01-30T07:30:00+00:00, 2025-01-30T08:00:00+00:00
0.177000, 2025-01-30T08:00:00+00:00, 2025-01-30T08:30:00+00:00
0.181000, 2025-01-30T08:30:00+00:00, 2025-01-30T09:00:00+00:00
0.154000, 2025-01-30T09:00:00+00:00, 2025-01-30T09:30:00+00:00
0.112000, 2025-01-30T09:30:00+00:00, 2025-01-30T10:00:00+00:00
0.030000, 2025-01-30T10:00:00+00:00, 2025-01-30T10:30:00+00:00
0.125000, 2025-01-30T10:30:00+00:00, 2025-01-30T11:00:00+00:00
0.089000, 2025-01-30T11:00:00+00:00, 2025-01-30T11:30:00+00:00
0.000000, 2025-01-30T11:30:00+00:00, 2025-01-30T12:00:00+00:00
0.027000, 2025-01-30T12:00:00+00:00, 2025-01-30T12:30:00+00:00
0.015000, 2025-01-30T12:30:00+00:00, 2025-01-30T13:00:00+00:00
0.000000, 2025-01-30T13:00:00+00:00, 2025-01-30T13:30:00+00:00
0.608000, 2025-01-30T13:30:00+00:00, 2025-01-30T14:00:00+00:00
0.512000, 2025-01-30T14:00:00+00:00, 2025-01-30T14:30:00+00:00
0.319000, 2025-01-30T14:30:00+00:00, 2025-01-30T15:00:00+00:00
0.360000, 2025-01-30T15:00:00+00:00, 2025-01-30T15:30:00+00:00
0.397000, 2025-01-30T15:30:00+00:00, 2025-01-30T16:00:00+00:00
0.371000, 2025-01-30T16:00:00+00:00, 2025-01-30T16:30:00+00:00
0.643000, 2025-01-30T16:30:00+00:00, 2025-01-30T17:00:00+00:00
0.743000, 2025-01-30T17:00:00+00:00, 2025-01-30T17:30:00+00:00
0.524000, 2025-01-30T17:30:00+00:00, 2025-01-30T18:00:00+00:00
1.421000, 2025-01-30T18:00:00+00:00, 2025-01-30T18:30:00+00:00
0.655000, 2025-01-30T18:30:00+00:00, 2025-01-30T19:00:00+00:00
0.226000, 2025-01-30T19:00:00+00:00, 2025-01-30T19:30:00+00:00
0.143000, 2025-01-30T19:30:00+00:00, 2025-01-30T20:00:00+00:00
0.369000, 2025-01-30T20:00:00+00:00, 2025-01-30T20:30:00+00:00
0.205000, 2025-01-30T20:30:00+00:00, 2025-01-30T21:00:00+00:00
0.237000, 2025-01-30T21:00:00+00:00, 2025-01-30T21:30:00+00:00
0.402000, 2025-01-30T21:30:00+00:00, 2025-01-30T22:00:00+00:00
0.277000, 2025-01-30T22:00:00+00:00, 2025-01-30T22:30:00+00:00
0.210000, 2025-01-30T22:30:00+00:00, 2025-01-30T23:00:00+00:00
0.169000, 2025-01-30T23:00:00+00:00, 2025-01-30T23:30:00+00:00
0.061000, 2025-01-30T23:30:00+00:00, 2025-01-31T00:00:00+00:00
0.159000, 2025-01-31T00:00:00+00:00, 2025-01-31T00:30:00+00:00
0.066000, 2025-01-31T00:30:00+00:00, 2025-01-31T01:00:00+00:00
0.044000, 2025-01-31T01:00:00+00:00, 2025-01-31T01:30:00+00:00
0.059000, 2025-01-31T01:30:00+00:00, 2025-01-31T02:00:00+00:00
0.118000, 2025-01-31T02:00:00+00:00, 2025-01-31T02:30:00+00:00
0.097000, 2025-01-31T02:30:00+00:00, 2025-01-31T03:00:00+00:00
0.063000, 2025-01-31T03:00:00+00:00, 2025-01-31T03:30:00+00:00
0.043000, 2025-01-31T03:30:00+00:00, 2025-01-31T04:00:00+00:00
0.058000, 2025-01-31T04:00:00+00:00, 2025-01-31T04:30:00+00:00
0.168000, 2025-01-31T04:30:00+00:00, 2025-01-31T05:00:00+00:00
0.048000, 2025-01-31T05:00:00+00:00, 2025-01-31T05:30:00+00:00
0.109000, 2025-01-31T05:30:00+00:00, 2025-01-31T06:00:00+00:00
0.099000, 2025-01-31T06:00:00+00:00, 2025-01-31T06:30:00+00:00
0.327000, 2025-01-31T06:30:00+00:00, 2025-01-31T07:00:00+00:00
0.371000, 2025-01-31T07:00:00+00:00, 2025-01-31T07:30:00+00:00
0.195000, 2025-01-31T07:30:00+00:00, 2025-01-31T08:00:00+00:00
0.134000, 2025-01-31T08:00:00+00:00, 2025-01-31T08:30:00+00:00
0.080000, 2025-01-31T08:30:00+00:00, 2025-01-31T09:00:00+00:00
0.041000, 2025-01-31T09:00:00+00:00, 2025-01-31T09:30:00+00:00
0.612000, 2025-01-31T09:30:00+00:00, 2025-01-31T10:00:00+00:00
1.003000, 2025-01-31T10:00:00+00:00, 2025-01-31T10:30:00+00:00
1.150000, 2025-01-31T10:30:00+00:00, 2025-01-31T11:00:00+00:00
0.508000, 2025-01-31T11:00:00+00:00, 2025-01-31T11:30:00+00:00
0.411000, 2025-01-31T11:30:00+00:00, 2025-01-31T12:00:00+00:00
0.515000, 2025-01-31T12:00:00+00:00, 2025-01-31T12:30:00+00:00
0.403000, 2025-01-31T12:30:00+00:00, 2025-01-31T13:00:00+00:00
0.597000, 2025-01-31T13:00:00+00:00, 2025-01-31T13:30:00+00:00
1.108000, 2025-01-31T13:30:00+00:00, 2025-01-31T14:00:00+00:00
0.433000, 2025-01-31T14:00:00+00:00, 2025-01-31T14:30:00+00:00
1.021000, 2025-01-31T14:30:00+00:00, 2025-01-31T15:00:00+00:00
0.928000, 2025-01-31T15:00:00+00:00, 2025-01-31T15:30:00+00:00
1.491000, 2025-01-31T15:30:00+00:00, 2025-01-31T16:00:00+00:00
1.678000, 2025-01-31T16:00:00+00:00, 2025-01-31T16:30:00+00:00
1.317000, 2025-01-31T16:30:00+00:00, 2025-01-31T17:00:00+00:00
1.293000, 2025-01-31T17:00:00+00:00, 2025-01-31T17:30:00+00:00
1.472000, 2025-01-31T17:30:00+00:00, 2025-01-31T18:00:00+00:00
0.986000, 2025-01-31T18:00:00+00:00, 2025-01-31T18:30:00+00:00
0.594000, 2025-01-31T18:30:00+00:00, 2025-01-31T19:00:00+00:00
0.797000, 2025-01-31T19:00:00+00:00, 2025-01-31T19:30:00+00:00
0.586000, 2025-01-31T19:30:00+00:00, 2025-01-31T20:00:00+00:00
0.375000, 2025-01-31T20:00:00+00:00, 2025-01-31T20:30:00+00:00
0.178000, 2025-01-31T20:30:00+00:00, 2025-01-31T21:00:00+00:00
0.201000, 2025-01-31T21:00:00+00:00, 2025-01-31T21:30:00+00:00
0.245000, 2025-01-31T21:30:00+00:00, 2025-01-31T22:00:00+00:00
0.174000, 2025-01-31T22:00:00+00:00, 2025-01-31T22:30:00+00:00
0.206000, 2025-01-31T22:30:00+00:00, 2025-01-31T23:00:00+00:00
0.241000, 2025-01-31T23:00:00+00:00, 2025-01-31T23:30:00+00:00
0.080000, 2025-01-31T23:30:00+00:00, 2025-02-01T00:00:00+00:00
0.174000, 2025-02-01T00:00:00+00:00, 2025-02-01T00:30:00+00:00
0.048000, 2025-02-01T00:30:00+00:00, 2025-02-01T01:00:00+00:00
0.061000, 2025-02-01T01:00:00+00:00, 2025-02-01T01:30:00+00:00
0.047000, 2025-02-01T01:30:00+00:00, 2025-02-01T02:00:00+00:00
0.054000, 2025-02-01T02:00:00+00:00, 2025-02-01T02:30:00+00:00
0.063000, 2025-02-01T02:30:00+00:00, 2025-02-01T03:00:00+00:00
0.045000, 2025-02-01T03:00:00+00:00, 2025-02-01T03:30:00+00:00
